Episode no = 3480; won: False; Q(s,a) = 162.8736965118958; reward = -407.0; and epsilon = 0.536, win percentage = 0.0, 2022-05-01 20:02:22
Episode no = 3490; won: False; Q(s,a) = 177.34359903274893; reward = -143.0; and epsilon = 0.5346666666666666, win percentage = 0.0, 2022-05-01 20:02:31
Episode no = 3500; won: False; Q(s,a) = 159.58386090321775; reward = -258.0; and epsilon = 0.5333333333333333, win percentage = 0.0, 2022-05-01 20:02:38
Episode no = 3510; won: False; Q(s,a) = 154.7067267028823; reward = -445.0; and epsilon = 0.532, win percentage = 0.0, 2022-05-01 20:02:46
Episode no = 3520; won: False; Q(s,a) = 147.93244204533735; reward = -405.0; and epsilon = 0.5306666666666666, win percentage = 0.0, 2022-05-01 20:02:52
Episode no = 3530; won: False; Q(s,a) = 153.0373917662806; reward = -454.0; and epsilon = 0.5293333333333333, win percentage = 0.0, 2022-05-01 20:02:56
Episode no = 3540; won: False; Q(s,a) = 155.68415022994833; reward = -436.0; and epsilon = 0.528, win percentage = 0.0, 2022-05-01 20:02:59
Episode no = 3550; won: False; Q(s,a) = 176.14736317991472; reward = -238.0; and epsilon = 0.5266666666666666, win percentage = 0.0, 2022-05-01 20:03:03
Episode no = 3560; won: False; Q(s,a) = 172.72568857973212; reward = -266.0; and epsilon = 0.5253333333333333, win percentage = 0.0, 2022-05-01 20:03:09
Episode no = 3570; won: False; Q(s,a) = 172.62735533018034; reward = -274.0; and epsilon = 0.524, win percentage = 0.0, 2022-05-01 20:03:16
Episode no = 3580; won: False; Q(s,a) = 157.92546687130348; reward = -276.0; and epsilon = 0.5226666666666666, win percentage = 0.0, 2022-05-01 20:03:23
Episode no = 3590; won: False; Q(s,a) = 187.53256572303175; reward = -101.0; and epsilon = 0.5213333333333333, win percentage = 0.0, 2022-05-01 20:03:29
Episode no = 3600; won: False; Q(s,a) = 176.4003828180119; reward = -389.0; and epsilon = 0.52, win percentage = 0.0, 2022-05-01 20:03:37
Episode no = 3610; won: False; Q(s,a) = 155.5241588010032; reward = -444.0; and epsilon = 0.5186666666666666, win percentage = 0.0, 2022-05-01 20:03:42
Episode no = 3620; won: False; Q(s,a) = 170.09183353793733; reward = -130.0; and epsilon = 0.5173333333333333, win percentage = 0.0, 2022-05-01 20:03:49
Episode no = 3630; won: False; Q(s,a) = 192.22754158062574; reward = -194.0; and epsilon = 0.516, win percentage = 0.0, 2022-05-01 20:03:56
Episode no = 3640; won: False; Q(s,a) = 165.83493003555947; reward = -450.0; and epsilon = 0.5146666666666666, win percentage = 0.0, 2022-05-01 20:03:59
Episode no = 3650; won: False; Q(s,a) = 161.05358251450167; reward = -432.0; and epsilon = 0.5133333333333333, win percentage = 0.0, 2022-05-01 20:04:04
Episode no = 3660; won: False; Q(s,a) = 166.73477510060516; reward = -468.0; and epsilon = 0.512, win percentage = 0.0, 2022-05-01 20:04:08
Episode no = 3670; won: False; Q(s,a) = 181.4279580903298; reward = -382.0; and epsilon = 0.5106666666666666, win percentage = 0.0, 2022-05-01 20:04:15
Episode no = 3680; won: False; Q(s,a) = 169.98860185727543; reward = -336.0; and epsilon = 0.5093333333333334, win percentage = 0.0, 2022-05-01 20:04:21
Episode no = 3690; won: False; Q(s,a) = 176.32404267026433; reward = -430.0; and epsilon = 0.508, win percentage = 0.0, 2022-05-01 20:04:26
Episode no = 3700; won: False; Q(s,a) = 163.15080771413304; reward = -139.0; and epsilon = 0.5066666666666666, win percentage = 0.0, 2022-05-01 20:04:31
Episode no = 3710; won: False; Q(s,a) = 162.2011178121362; reward = -161.0; and epsilon = 0.5053333333333334, win percentage = 0.0, 2022-05-01 20:04:36
Episode no = 3720; won: False; Q(s,a) = 167.1499326843805; reward = -257.0; and epsilon = 0.504, win percentage = 0.0, 2022-05-01 20:04:40
Episode no = 3730; won: False; Q(s,a) = 174.0852398751813; reward = -314.0; and epsilon = 0.5026666666666666, win percentage = 0.0, 2022-05-01 20:04:46
Episode no = 3740; won: False; Q(s,a) = 164.3565679668203; reward = -322.0; and epsilon = 0.5013333333333334, win percentage = 0.0, 2022-05-01 20:04:54
Episode no = 3750; won: False; Q(s,a) = 165.85157330718278; reward = -210.0; and epsilon = 0.5, win percentage = 0.0, 2022-05-01 20:04:59
Episode no = 3760; won: False; Q(s,a) = 159.49785708664882; reward = -271.0; and epsilon = 0.4986666666666667, win percentage = 0.0, 2022-05-01 20:05:04
Episode no = 3770; won: False; Q(s,a) = 175.27473750423133; reward = -326.0; and epsilon = 0.4973333333333333, win percentage = 0.0, 2022-05-01 20:05:10
Episode no = 3780; won: False; Q(s,a) = 171.0878898472809; reward = -241.0; and epsilon = 0.496, win percentage = 0.0, 2022-05-01 20:05:15
Episode no = 3790; won: False; Q(s,a) = 165.55371025777293; reward = -246.0; and epsilon = 0.4946666666666667, win percentage = 0.0, 2022-05-01 20:05:22
Episode no = 3800; won: False; Q(s,a) = 206.09263100800317; reward = -34.0; and epsilon = 0.4933333333333333, win percentage = 0.0, 2022-05-01 20:05:31
Episode no = 3810; won: False; Q(s,a) = 167.31828519698266; reward = -415.0; and epsilon = 0.492, win percentage = 0.1, 2022-05-01 20:05:36
Episode no = 3820; won: False; Q(s,a) = 196.16108841877977; reward = -234.0; and epsilon = 0.4906666666666667, win percentage = 0.0, 2022-05-01 20:05:43
Episode no = 3830; won: False; Q(s,a) = 159.8536713929312; reward = -328.0; and epsilon = 0.4893333333333333, win percentage = 0.0, 2022-05-01 20:05:50
Episode no = 3840; won: False; Q(s,a) = 190.64765913404753; reward = -250.0; and epsilon = 0.488, win percentage = 0.0, 2022-05-01 20:05:57
Episode no = 3850; won: False; Q(s,a) = 187.5407965005337; reward = -173.0; and epsilon = 0.4866666666666667, win percentage = 0.0, 2022-05-01 20:06:03
Episode no = 3860; won: False; Q(s,a) = 189.74307769566846; reward = -268.0; and epsilon = 0.4853333333333333, win percentage = 0.0, 2022-05-01 20:06:09
Episode no = 3870; won: False; Q(s,a) = 179.35117678724237; reward = -306.0; and epsilon = 0.484, win percentage = 0.0, 2022-05-01 20:06:14
Episode no = 3880; won: False; Q(s,a) = 160.37108233380485; reward = -440.0; and epsilon = 0.4826666666666667, win percentage = 0.0, 2022-05-01 20:06:21
Episode no = 3890; won: False; Q(s,a) = 187.17857352722822; reward = -243.0; and epsilon = 0.4813333333333333, win percentage = 0.0, 2022-05-01 20:06:25
Episode no = 3900; won: False; Q(s,a) = 183.43117920940648; reward = -206.0; and epsilon = 0.48, win percentage = 0.0, 2022-05-01 20:06:31
Episode no = 3910; won: False; Q(s,a) = 187.5705073589033; reward = -308.0; and epsilon = 0.4786666666666667, win percentage = 0.0, 2022-05-01 20:06:34
Episode no = 3920; won: False; Q(s,a) = 195.00626366346603; reward = -302.0; and epsilon = 0.4773333333333334, win percentage = 0.0, 2022-05-01 20:06:38
Episode no = 3930; won: False; Q(s,a) = 164.56946923558178; reward = -225.0; and epsilon = 0.476, win percentage = 0.0, 2022-05-01 20:06:44
Episode no = 3940; won: False; Q(s,a) = 189.44964255700455; reward = -320.0; and epsilon = 0.4746666666666667, win percentage = 0.0, 2022-05-01 20:06:49
Episode no = 3950; won: False; Q(s,a) = 171.25245986454235; reward = -111.0; and epsilon = 0.4733333333333334, win percentage = 0.0, 2022-05-01 20:06:56
Episode no = 3960; won: False; Q(s,a) = 176.2055614514324; reward = -285.0; and epsilon = 0.472, win percentage = 0.0, 2022-05-01 20:07:01
Episode no = 3970; won: False; Q(s,a) = 186.1984259967287; reward = -482.0; and epsilon = 0.4706666666666667, win percentage = 0.0, 2022-05-01 20:07:06
Episode no = 3980; won: False; Q(s,a) = 170.91971203393337; reward = -381.0; and epsilon = 0.4693333333333334, win percentage = 0.0, 2022-05-01 20:07:11
Episode no = 3990; won: False; Q(s,a) = 176.58276767142436; reward = -364.0; and epsilon = 0.46799999999999997, win percentage = 0.0, 2022-05-01 20:07:16
Episode no = 4000; won: False; Q(s,a) = 190.17916218330913; reward = -124.0; and epsilon = 0.4666666666666667, win percentage = 0.0, 2022-05-01 20:07:23
Episode no = 4010; won: False; Q(s,a) = 194.3379560528484; reward = -150.0; and epsilon = 0.4653333333333334, win percentage = 0.0, 2022-05-01 20:07:28
Episode no = 4020; won: False; Q(s,a) = 169.6357499179526; reward = -308.0; and epsilon = 0.46399999999999997, win percentage = 0.0, 2022-05-01 20:07:35
Episode no = 4030; won: False; Q(s,a) = 184.98967208679298; reward = -317.0; and epsilon = 0.46266666666666667, win percentage = 0.0, 2022-05-01 20:07:42
Episode no = 4040; won: False; Q(s,a) = 178.8582538935626; reward = -297.0; and epsilon = 0.4613333333333334, win percentage = 0.0, 2022-05-01 20:07:49
Episode no = 4050; won: False; Q(s,a) = 177.1547363957768; reward = -169.0; and epsilon = 0.45999999999999996, win percentage = 0.0, 2022-05-01 20:07:56
Episode no = 4060; won: False; Q(s,a) = 191.33911305401298; reward = -454.0; and epsilon = 0.45866666666666667, win percentage = 0.0, 2022-05-01 20:08:01
Episode no = 4070; won: False; Q(s,a) = 169.30855599019972; reward = -465.0; and epsilon = 0.45733333333333337, win percentage = 0.0, 2022-05-01 20:08:09
Episode no = 4080; won: False; Q(s,a) = 225.6049046916076; reward = -386.0; and epsilon = 0.45599999999999996, win percentage = 0.0, 2022-05-01 20:08:13
Episode no = 4090; won: False; Q(s,a) = 171.9535398151437; reward = -436.0; and epsilon = 0.45466666666666666, win percentage = 0.0, 2022-05-01 20:08:17
Episode no = 4100; won: False; Q(s,a) = 169.62950812618035; reward = -452.0; and epsilon = 0.45333333333333337, win percentage = 0.0, 2022-05-01 20:08:21
Episode no = 4110; won: False; Q(s,a) = 192.60889969058798; reward = 15.0; and epsilon = 0.45199999999999996, win percentage = 0.0, 2022-05-01 20:08:28
Episode no = 4120; won: False; Q(s,a) = 170.5613585477614; reward = -420.0; and epsilon = 0.45066666666666666, win percentage = 0.0, 2022-05-01 20:08:34
Episode no = 4130; won: False; Q(s,a) = 209.4178967003477; reward = -359.0; and epsilon = 0.44933333333333336, win percentage = 0.0, 2022-05-01 20:08:41
Episode no = 4140; won: False; Q(s,a) = 168.53682902000605; reward = -222.0; and epsilon = 0.44799999999999995, win percentage = 0.0, 2022-05-01 20:08:48
Episode no = 4150; won: False; Q(s,a) = 197.12443118134365; reward = -193.0; and epsilon = 0.44666666666666666, win percentage = 0.0, 2022-05-01 20:08:52
Episode no = 4160; won: False; Q(s,a) = 172.69736477959674; reward = -259.0; and epsilon = 0.44533333333333336, win percentage = 0.0, 2022-05-01 20:09:00
Episode no = 4170; won: False; Q(s,a) = 174.09580157982816; reward = -51.0; and epsilon = 0.44399999999999995, win percentage = 0.0, 2022-05-01 20:09:05
Episode no = 4180; won: False; Q(s,a) = 192.94328555017785; reward = -237.0; and epsilon = 0.44266666666666665, win percentage = 0.0, 2022-05-01 20:09:08
Episode no = 4190; won: False; Q(s,a) = 200.50886673444518; reward = -218.0; and epsilon = 0.44133333333333336, win percentage = 0.0, 2022-05-01 20:09:15
Episode no = 4200; won: False; Q(s,a) = 171.419228120518; reward = -326.0; and epsilon = 0.43999999999999995, win percentage = 0.0, 2022-05-01 20:09:25
Episode no = 4210; won: False; Q(s,a) = 187.71076919250302; reward = -90.0; and epsilon = 0.43866666666666665, win percentage = 0.0, 2022-05-01 20:09:32
Episode no = 4220; won: False; Q(s,a) = 198.02397889221717; reward = -7.0; and epsilon = 0.43733333333333335, win percentage = 0.0, 2022-05-01 20:09:40
Episode no = 4230; won: False; Q(s,a) = 177.9630361590431; reward = -175.0; and epsilon = 0.43600000000000005, win percentage = 0.0, 2022-05-01 20:09:46
Episode no = 4240; won: False; Q(s,a) = 174.45621436462022; reward = -390.0; and epsilon = 0.43466666666666665, win percentage = 0.0, 2022-05-01 20:09:51
Episode no = 4250; won: False; Q(s,a) = 181.75177876335496; reward = -366.0; and epsilon = 0.43333333333333335, win percentage = 0.0, 2022-05-01 20:09:57
Episode no = 4260; won: False; Q(s,a) = 209.96667168448747; reward = -131.0; and epsilon = 0.43200000000000005, win percentage = 0.0, 2022-05-01 20:10:08
Episode no = 4270; won: False; Q(s,a) = 210.32147848484104; reward = -98.0; and epsilon = 0.43066666666666664, win percentage = 0.0, 2022-05-01 20:10:14
Episode no = 4280; won: False; Q(s,a) = 187.65030411587645; reward = -205.0; and epsilon = 0.42933333333333334, win percentage = 0.0, 2022-05-01 20:10:20
Episode no = 4290; won: False; Q(s,a) = 178.31188693562083; reward = -456.0; and epsilon = 0.42800000000000005, win percentage = 0.0, 2022-05-01 20:10:27
Episode no = 4300; won: False; Q(s,a) = 174.52089526397558; reward = -331.0; and epsilon = 0.42666666666666664, win percentage = 0.0, 2022-05-01 20:10:33
Episode no = 4310; won: False; Q(s,a) = 197.46916772653822; reward = -254.0; and epsilon = 0.42533333333333334, win percentage = 0.0, 2022-05-01 20:10:40
Episode no = 4320; won: False; Q(s,a) = 195.07602058121455; reward = -321.0; and epsilon = 0.42400000000000004, win percentage = 0.0, 2022-05-01 20:10:45
Episode no = 4330; won: False; Q(s,a) = 205.28276583785888; reward = -209.0; and epsilon = 0.42266666666666663, win percentage = 0.0, 2022-05-01 20:10:50
Episode no = 4340; won: False; Q(s,a) = 180.29168288481864; reward = -34.0; and epsilon = 0.42133333333333334, win percentage = 0.0, 2022-05-01 20:10:56
Episode no = 4350; won: False; Q(s,a) = 179.38544365737715; reward = -182.0; and epsilon = 0.42000000000000004, win percentage = 0.0, 2022-05-01 20:11:03
Episode no = 4360; won: False; Q(s,a) = 174.15191758959645; reward = -267.0; and epsilon = 0.41866666666666663, win percentage = 0.0, 2022-05-01 20:11:07
Episode no = 4370; won: False; Q(s,a) = 181.27698001630188; reward = -261.0; and epsilon = 0.41733333333333333, win percentage = 0.0, 2022-05-01 20:11:14
Episode no = 4380; won: False; Q(s,a) = 181.38201453677007; reward = -282.0; and epsilon = 0.41600000000000004, win percentage = 0.0, 2022-05-01 20:11:18
Episode no = 4390; won: False; Q(s,a) = 193.9677472814123; reward = 29.0; and epsilon = 0.41466666666666663, win percentage = 0.0, 2022-05-01 20:11:26
Episode no = 4400; won: False; Q(s,a) = 207.3534454370231; reward = -442.0; and epsilon = 0.41333333333333333, win percentage = 0.0, 2022-05-01 20:11:36
Episode no = 4410; won: False; Q(s,a) = 219.88877747114714; reward = -250.0; and epsilon = 0.41200000000000003, win percentage = 0.1, 2022-05-01 20:11:42
Episode no = 4420; won: False; Q(s,a) = 235.3971589631648; reward = -403.0; and epsilon = 0.4106666666666666, win percentage = 0.0, 2022-05-01 20:11:50
Episode no = 4430; won: False; Q(s,a) = 192.87609710226252; reward = -257.0; and epsilon = 0.4093333333333333, win percentage = 0.0, 2022-05-01 20:11:58
Episode no = 4440; won: False; Q(s,a) = 190.2890107427227; reward = -108.0; and epsilon = 0.40800000000000003, win percentage = 0.0, 2022-05-01 20:12:05
Episode no = 4450; won: False; Q(s,a) = 195.7588138966774; reward = -240.0; and epsilon = 0.4066666666666666, win percentage = 0.0, 2022-05-01 20:12:10
Episode no = 4460; won: False; Q(s,a) = 168.153821074068; reward = -443.0; and epsilon = 0.4053333333333333, win percentage = 0.0, 2022-05-01 20:12:15
Episode no = 4470; won: False; Q(s,a) = 180.33751328530923; reward = -400.0; and epsilon = 0.404, win percentage = 0.0, 2022-05-01 20:12:24
Episode no = 4480; won: False; Q(s,a) = 182.38695431297685; reward = -363.0; and epsilon = 0.4026666666666666, win percentage = 0.0, 2022-05-01 20:12:31
Episode no = 4490; won: False; Q(s,a) = 176.24602097009242; reward = -436.0; and epsilon = 0.4013333333333333, win percentage = 0.0, 2022-05-01 20:12:36
Episode no = 4500; won: False; Q(s,a) = 196.47757454773975; reward = -461.0; and epsilon = 0.4, win percentage = 0.0, 2022-05-01 20:12:41
Episode no = 4510; won: False; Q(s,a) = 208.16072003448465; reward = -169.0; and epsilon = 0.3986666666666666, win percentage = 0.0, 2022-05-01 20:12:47
Episode no = 4520; won: False; Q(s,a) = 182.2839130038222; reward = -293.0; and epsilon = 0.3973333333333333, win percentage = 0.0, 2022-05-01 20:12:54
Episode no = 4530; won: False; Q(s,a) = 232.01382861580174; reward = -44.0; and epsilon = 0.396, win percentage = 0.0, 2022-05-01 20:13:04
Episode no = 4540; won: False; Q(s,a) = 194.35106702231317; reward = -418.0; and epsilon = 0.3946666666666667, win percentage = 0.0, 2022-05-01 20:13:11
Episode no = 4550; won: False; Q(s,a) = 217.5822868050662; reward = -165.0; and epsilon = 0.3933333333333333, win percentage = 0.0, 2022-05-01 20:13:17
Episode no = 4560; won: False; Q(s,a) = 186.61779584200454; reward = -88.0; and epsilon = 0.392, win percentage = 0.0, 2022-05-01 20:13:23
Episode no = 4570; won: False; Q(s,a) = 185.3933133661508; reward = -197.0; and epsilon = 0.3906666666666667, win percentage = 0.0, 2022-05-01 20:13:29
Episode no = 4580; won: False; Q(s,a) = 183.45009457855897; reward = -270.0; and epsilon = 0.3893333333333333, win percentage = 0.0, 2022-05-01 20:13:35
Episode no = 4590; won: False; Q(s,a) = 205.21413756414088; reward = -121.0; and epsilon = 0.388, win percentage = 0.0, 2022-05-01 20:13:43
Episode no = 4600; won: False; Q(s,a) = 194.21535540891085; reward = -219.0; and epsilon = 0.3866666666666667, win percentage = 0.0, 2022-05-01 20:13:51
Episode no = 4610; won: False; Q(s,a) = 195.1999770223266; reward = -141.0; and epsilon = 0.3853333333333333, win percentage = 0.0, 2022-05-01 20:13:58
Episode no = 4620; won: False; Q(s,a) = 179.2913448485059; reward = 81.0; and epsilon = 0.384, win percentage = 0.0, 2022-05-01 20:14:04
Episode no = 4630; won: False; Q(s,a) = 195.13188396408123; reward = -160.0; and epsilon = 0.3826666666666667, win percentage = 0.0, 2022-05-01 20:14:12
Episode no = 4640; won: False; Q(s,a) = 210.27830425150873; reward = -143.0; and epsilon = 0.3813333333333333, win percentage = 0.0, 2022-05-01 20:14:18
Episode no = 4650; won: False; Q(s,a) = 189.3642830879133; reward = -340.0; and epsilon = 0.38, win percentage = 0.0, 2022-05-01 20:14:23
Episode no = 4660; won: False; Q(s,a) = 202.41886750645602; reward = -455.0; and epsilon = 0.3786666666666667, win percentage = 0.0, 2022-05-01 20:14:28
Episode no = 4670; won: False; Q(s,a) = 200.11313821902266; reward = -454.0; and epsilon = 0.3773333333333333, win percentage = 0.0, 2022-05-01 20:14:36
Episode no = 4680; won: False; Q(s,a) = 220.09481066472256; reward = -479.0; and epsilon = 0.376, win percentage = 0.0, 2022-05-01 20:14:41
Episode no = 4690; won: False; Q(s,a) = 189.3141855787073; reward = -5.0; and epsilon = 0.3746666666666667, win percentage = 0.0, 2022-05-01 20:14:49
Episode no = 4700; won: False; Q(s,a) = 197.59130188618494; reward = -16.0; and epsilon = 0.3733333333333333, win percentage = 0.0, 2022-05-01 20:15:00
Episode no = 4710; won: False; Q(s,a) = 198.75555890849984; reward = -6.0; and epsilon = 0.372, win percentage = 0.0, 2022-05-01 20:15:08
Episode no = 4720; won: False; Q(s,a) = 172.45299805773456; reward = -476.0; and epsilon = 0.3706666666666667, win percentage = 0.0, 2022-05-01 20:15:15
Episode no = 4730; won: False; Q(s,a) = 210.06096150325558; reward = -151.0; and epsilon = 0.3693333333333333, win percentage = 0.1, 2022-05-01 20:15:23
Episode no = 4740; won: False; Q(s,a) = 182.26979344019736; reward = -346.0; and epsilon = 0.368, win percentage = 0.0, 2022-05-01 20:15:33
Episode no = 4750; won: False; Q(s,a) = 223.42323838447032; reward = -232.0; and epsilon = 0.3666666666666667, win percentage = 0.0, 2022-05-01 20:15:40
Episode no = 4760; won: False; Q(s,a) = 196.90067670603608; reward = -67.0; and epsilon = 0.3653333333333333, win percentage = 0.0, 2022-05-01 20:15:50
Episode no = 4770; won: False; Q(s,a) = 192.65244914797685; reward = -110.0; and epsilon = 0.364, win percentage = 0.0, 2022-05-01 20:15:56
Episode no = 4780; won: False; Q(s,a) = 208.80386606198496; reward = -26.0; and epsilon = 0.3626666666666667, win percentage = 0.0, 2022-05-01 20:16:03
Episode no = 4790; won: False; Q(s,a) = 203.17174695441977; reward = -225.0; and epsilon = 0.3613333333333333, win percentage = 0.0, 2022-05-01 20:16:10
Episode no = 4800; won: False; Q(s,a) = 199.61577376559455; reward = -4.0; and epsilon = 0.36, win percentage = 0.1, 2022-05-01 20:16:22
Episode no = 4810; won: False; Q(s,a) = 200.12703901329647; reward = -54.0; and epsilon = 0.3586666666666667, win percentage = 0.0, 2022-05-01 20:16:33
Episode no = 4820; won: False; Q(s,a) = 220.91486483888076; reward = -429.0; and epsilon = 0.3573333333333333, win percentage = 0.0, 2022-05-01 20:16:39
Episode no = 4830; won: False; Q(s,a) = 230.28698340126311; reward = -123.0; and epsilon = 0.356, win percentage = 0.0, 2022-05-01 20:16:47
Episode no = 4840; won: False; Q(s,a) = 201.80448032552368; reward = -292.0; and epsilon = 0.3546666666666667, win percentage = 0.0, 2022-05-01 20:16:53
Episode no = 4850; won: False; Q(s,a) = 211.39882913921866; reward = -50.0; and epsilon = 0.3533333333333334, win percentage = 0.0, 2022-05-01 20:17:03
Episode no = 4860; won: False; Q(s,a) = 198.88664269159213; reward = -91.0; and epsilon = 0.352, win percentage = 0.0, 2022-05-01 20:17:10
Episode no = 4870; won: False; Q(s,a) = 188.54227970556863; reward = -134.0; and epsilon = 0.3506666666666667, win percentage = 0.0, 2022-05-01 20:17:18
Episode no = 4880; won: False; Q(s,a) = 202.87474534609012; reward = -294.0; and epsilon = 0.3493333333333334, win percentage = 0.0, 2022-05-01 20:17:24
Episode no = 4890; won: False; Q(s,a) = 208.9804062232532; reward = -44.0; and epsilon = 0.348, win percentage = 0.0, 2022-05-01 20:17:33
Episode no = 4900; won: False; Q(s,a) = 207.2785126491422; reward = -40.0; and epsilon = 0.3466666666666667, win percentage = 0.1, 2022-05-01 20:17:42
Episode no = 4910; won: False; Q(s,a) = 209.23366955649635; reward = -81.0; and epsilon = 0.3453333333333334, win percentage = 0.0, 2022-05-01 20:17:49
Episode no = 4920; won: False; Q(s,a) = 190.69294042583422; reward = -212.0; and epsilon = 0.344, win percentage = 0.0, 2022-05-01 20:17:55
Episode no = 4930; won: False; Q(s,a) = 177.94013901957285; reward = 9.0; and epsilon = 0.3426666666666667, win percentage = 0.0, 2022-05-01 20:18:01
Episode no = 4940; won: False; Q(s,a) = 181.47068481806375; reward = -413.0; and epsilon = 0.3413333333333334, win percentage = 0.0, 2022-05-01 20:18:08
Episode no = 4950; won: False; Q(s,a) = 202.30470146929852; reward = -104.0; and epsilon = 0.33999999999999997, win percentage = 0.0, 2022-05-01 20:18:15
Episode no = 4960; won: False; Q(s,a) = 246.45920043995523; reward = 23.0; and epsilon = 0.33866666666666667, win percentage = 0.0, 2022-05-01 20:18:24
Episode no = 4970; won: False; Q(s,a) = 218.90855163148413; reward = -434.0; and epsilon = 0.3373333333333334, win percentage = 0.0, 2022-05-01 20:18:32
Episode no = 4980; won: False; Q(s,a) = 257.9291404634599; reward = -15.0; and epsilon = 0.33599999999999997, win percentage = 0.1, 2022-05-01 20:18:40
Episode no = 4990; won: False; Q(s,a) = 194.61354140940077; reward = -74.0; and epsilon = 0.33466666666666667, win percentage = 0.1, 2022-05-01 20:18:48
Episode no = 5000; won: False; Q(s,a) = 205.99631099872568; reward = -86.0; and epsilon = 0.33333333333333337, win percentage = 0.0, 2022-05-01 20:18:55
Episode no = 5010; won: False; Q(s,a) = 204.00684064766318; reward = 14.0; and epsilon = 0.33199999999999996, win percentage = 0.0, 2022-05-01 20:19:00
Episode no = 5020; won: False; Q(s,a) = 214.80515136143634; reward = -100.0; and epsilon = 0.33066666666666666, win percentage = 0.0, 2022-05-01 20:19:11
Episode no = 5030; won: False; Q(s,a) = 176.5692711736837; reward = -230.0; and epsilon = 0.32933333333333337, win percentage = 0.0, 2022-05-01 20:19:17
Episode no = 5040; won: False; Q(s,a) = 195.97798100576136; reward = 73.0; and epsilon = 0.32799999999999996, win percentage = 0.0, 2022-05-01 20:19:27
Episode no = 5050; won: False; Q(s,a) = 213.85493233066867; reward = -291.0; and epsilon = 0.32666666666666666, win percentage = 0.0, 2022-05-01 20:19:36
Episode no = 5060; won: False; Q(s,a) = 194.9607940092209; reward = -454.0; and epsilon = 0.32533333333333336, win percentage = 0.0, 2022-05-01 20:19:42
Episode no = 5070; won: False; Q(s,a) = 220.58994262397295; reward = -110.0; and epsilon = 0.32399999999999995, win percentage = 0.0, 2022-05-01 20:19:47
Episode no = 5080; won: False; Q(s,a) = 219.7985238817779; reward = -79.0; and epsilon = 0.32266666666666666, win percentage = 0.1, 2022-05-01 20:19:55
Episode no = 5090; won: False; Q(s,a) = 206.07060140208137; reward = -108.0; and epsilon = 0.32133333333333336, win percentage = 0.1, 2022-05-01 20:20:04
Episode no = 5100; won: False; Q(s,a) = 215.7407729908508; reward = -132.0; and epsilon = 0.31999999999999995, win percentage = 0.0, 2022-05-01 20:20:13
Episode no = 5110; won: False; Q(s,a) = 209.94651663449338; reward = -78.0; and epsilon = 0.31866666666666665, win percentage = 0.1, 2022-05-01 20:20:23
Episode no = 5120; won: False; Q(s,a) = 189.49170259398045; reward = -86.0; and epsilon = 0.31733333333333336, win percentage = 0.0, 2022-05-01 20:20:29
Episode no = 5130; won: False; Q(s,a) = 199.45771371330324; reward = -252.0; and epsilon = 0.31599999999999995, win percentage = 0.0, 2022-05-01 20:20:35
Episode no = 5140; won: False; Q(s,a) = 184.30833667481895; reward = -453.0; and epsilon = 0.31466666666666665, win percentage = 0.0, 2022-05-01 20:20:39
Episode no = 5150; won: False; Q(s,a) = 210.83141590796316; reward = -227.0; and epsilon = 0.31333333333333335, win percentage = 0.0, 2022-05-01 20:20:47
Episode no = 5160; won: False; Q(s,a) = 177.07721742314254; reward = -194.0; and epsilon = 0.31200000000000006, win percentage = 0.0, 2022-05-01 20:20:55
Episode no = 5170; won: False; Q(s,a) = 175.90322642933157; reward = -227.0; and epsilon = 0.31066666666666665, win percentage = 0.1, 2022-05-01 20:21:01
Episode no = 5180; won: False; Q(s,a) = 212.89845973335497; reward = -318.0; and epsilon = 0.30933333333333335, win percentage = 0.1, 2022-05-01 20:21:10
Episode no = 5190; won: False; Q(s,a) = 186.06936277438845; reward = -12.0; and epsilon = 0.30800000000000005, win percentage = 0.0, 2022-05-01 20:21:17
Episode no = 5200; won: False; Q(s,a) = 182.23751430004535; reward = -445.0; and epsilon = 0.30666666666666664, win percentage = 0.1, 2022-05-01 20:21:24
Episode no = 5210; won: False; Q(s,a) = 174.42930735648; reward = -54.0; and epsilon = 0.30533333333333335, win percentage = 0.0, 2022-05-01 20:21:30
Episode no = 5220; won: False; Q(s,a) = 185.01155204364804; reward = 29.0; and epsilon = 0.30400000000000005, win percentage = 0.0, 2022-05-01 20:21:38
Episode no = 5230; won: False; Q(s,a) = 205.263626103744; reward = -8.0; and epsilon = 0.30266666666666664, win percentage = 0.0, 2022-05-01 20:21:45
Episode no = 5240; won: False; Q(s,a) = 180.36996540611773; reward = -275.0; and epsilon = 0.30133333333333334, win percentage = 0.1, 2022-05-01 20:21:54
Episode no = 5250; won: False; Q(s,a) = 233.93859040775072; reward = -287.0; and epsilon = 0.30000000000000004, win percentage = 0.0, 2022-05-01 20:22:04
Episode no = 5260; won: False; Q(s,a) = 213.89442165830977; reward = -282.0; and epsilon = 0.29866666666666664, win percentage = 0.0, 2022-05-01 20:22:11
Episode no = 5270; won: False; Q(s,a) = 205.25274231191906; reward = -183.0; and epsilon = 0.29733333333333334, win percentage = 0.1, 2022-05-01 20:22:19
Episode no = 5280; won: False; Q(s,a) = 194.1570434573567; reward = -436.0; and epsilon = 0.29600000000000004, win percentage = 0.1, 2022-05-01 20:22:25
